SimID,Longitude,Latitude,UrRMSE,NpRMSE,BzRMSE
31,186,14,220.3296347062767,25.91393932253106,11.885034400384493
31,186,16,229.88407901145055,24.026225788362677,12.337947073404564
31,186,18,229.11716577137892,24.438866745708832,12.950255496803692
31,186,20,233.01222686697227,25.000725536108536,13.698612315224299
31,188,-10,310.43175385638136,17.43744929310539,11.891757181312334
31,188,-8,306.4558905508284,19.25064946187909,11.551167430648043
31,188,-6,302.1708695364601,22.17788757263378,11.128051025599506
31,188,-4,299.7355378946047,25.276038837006478,10.665102432160484
31,188,-2,298.9405361680948,28.241348097073875,10.477681249302142
31,188,0,295.5879866312332,30.605479078042976,10.400704910188916
31,188,2,289.30885566222656,32.475996759102166,10.05179977211497
31,188,4,277.8523768927381,32.64450936570637,9.908037568675068
31,188,6,261.09887481194403,30.554834907086043,10.136582073271935
31,188,7,252.81821525369415,29.117158132413056,10.409692691598371
31,188,8,245.1898185637025,27.688803166318277,10.65312246905229
31,188,10,235.36930012452953,25.41304439242544,10.801281848013945
31,188,12,231.13297870086532,25.54031683750923,11.127201415326654
31,188,14,229.31843885168232,25.67823270901627,11.922446138879199
31,188,16,229.4789449792609,25.50573049398222,12.731252350487129
31,188,18,229.45833333051422,26.508516420025583,13.471587787503644
31,188,20,234.8556912921789,27.479370571101256,14.204139670501306
31,190,-10,313.38192470418795,17.668979789284542,12.15805604123719
31,190,-8,309.18747614215954,19.16017619047638,11.936252277421575
31,190,-6,305.3041141194752,21.99951140748797,11.572444643923973
31,190,-4,303.55816259784143,25.20461437905771,11.124777566228122
31,190,-2,304.75446347146004,28.57378996452456,10.743034523855021
31,190,0,303.3315022158751,31.090628769440244,10.585916417673273
31,190,2,297.78973633224024,32.52369869407834,10.326945149736867
31,190,4,286.97459326060044,32.97067729898836,9.980011474509293
31,190,6,271.5106033514668,31.22420704770629,10.049910260111625
31,190,7,264.1610292509483,29.795073231439748,10.22495970761021
31,190,8,257.9415406792167,28.656683022223884,10.415153446249594
31,190,10,246.75439608076346,25.975533194051327,10.74040375090796
31,190,12,239.91945689928724,25.483934895145875,11.130890136148938
31,190,14,236.82507735335034,26.0463084973627,11.769320013204707
31,190,16,232.73625269444747,27.167821896623455,12.534197639704576
31,190,18,235.3476066450885,28.475933582959488,13.227435974673943
31,190,20,236.80581984414923,30.436171421358846,14.195589034951809
32,170,-10,309.9875231470214,13.104100829287965,10.489289199598108
32,170,-8,303.8076569378057,14.060501872007167,10.65427373935259
32,170,-6,297.6576203074382,15.222294379707645,10.607907299555611
32,170,-4,291.3204321801216,15.871574204816321,10.928175600809695
32,170,-2,279.32927907852275,16.887614642473448,11.443099908559423
32,170,0,264.1158617870691,17.27369981078431,11.567612495681647
32,170,2,233.14240715665895,21.023095376650886,12.705801316568243
32,170,4,226.46522551400582,20.90437666681934,12.124874679858332
32,170,6,210.71876359425815,23.0214205344543,12.593791414301348
32,170,7,206.47807744070437,24.402778393287097,12.85014638586018
32,170,8,206.93993136786898,26.336743907699663,12.861804279880618
32,170,10,201.3626177292678,24.266825254496677,13.2176929693216
32,170,12,202.92658045878272,20.791345045589548,12.849681086926822
32,170,14,178.41908627281515,19.39557337370109,13.380543200638463
32,170,16,147.38804139114794,19.017614831825306,13.742066502067885
32,170,18,140.31721291459124,19.675551655950507,14.02597032353549
32,170,20,148.4630781682056,20.06987271769878,13.850219443203654
32,172,-10,310.27140541301577,14.777111194492097,10.257380798842473
32,172,-8,304.0634091806563,15.582329515049222,10.39032704180635
32,172,-6,297.06026029617277,16.219545414336277,10.7099691813319
32,172,-4,289.38418319007525,17.27840899519798,11.12935809413762
32,172,-2,279.00420543457943,18.130693545114443,11.574402355443434
32,172,0,263.38113828517396,19.27866344715281,11.905767731599118
32,172,2,250.58629228223023,20.124930286995053,11.927739028495454
32,172,4,232.83244222774135,22.6905407983371,11.924964144457727
32,172,6,224.79213487663552,25.092812203377804,12.136250282208477
32,172,7,223.63859957700242,26.905191024358643,12.504618992107002
32,172,8,221.41634630916747,29.03015369084213,12.835269119656882
32,172,10,215.08390620133355,23.76053389616939,13.102958723111428
32,172,12,201.5487347948269,19.93582791884081,13.379609569198234
32,172,14,182.87871851868738,17.718934042657555,13.29266354206203
32,172,16,159.9534601351478,17.92922987514012,13.867326998328624
32,172,18,160.84355240671115,17.812356122111215,13.456333896533092
32,172,20,164.91297179667353,18.854511693212977,13.633821498022767
32,174,-10,311.6585461907851,16.148547510663168,10.305548452458966
32,174,-8,304.83505778580906,17.170356895765302,10.427319186862782
32,174,-6,298.0034442522138,18.106590306895573,10.754003703637439
32,174,-4,290.36447131569696,18.190525327619188,11.476410441270076
32,174,-2,278.508811952267,19.685052311852736,11.986909663631796
32,174,0,266.5246128492733,20.93668541046772,12.197622688131037
32,174,2,249.39902711869024,22.896150181953477,12.456458744900342
32,174,4,227.01915327580454,27.547360778813413,12.709850296040848
32,174,6,237.5401484109343,26.588751473441583,12.26659544267267
32,174,7,238.44110375851548,25.830227713659045,12.173505476282115
32,174,8,224.58567166174547,28.6212507358671,12.806775691424326
32,174,10,233.80283390220612,20.036122928450492,11.856521644350053
32,174,12,216.1536730620482,18.18762614491763,12.330793133030951
32,174,14,191.00431366261407,17.239897416526194,12.826025261161023
32,174,16,188.47614870454373,17.589383718755617,12.35357806967244
32,174,18,184.83458680860406,17.680727174403124,12.509220182199117
32,174,20,182.59440061734472,19.46638724801611,13.279957432830592
32,176,-10,313.6469873477967,17.29913598816434,10.379818434793057
32,176,-8,310.06752405928245,18.795997635143923,10.362916804593956
32,176,-6,302.90040603018963,19.48380517909689,10.557914956701202
32,176,-4,293.9912406757035,19.96724612217893,10.889556889068107
32,176,-2,285.4380931372425,20.09311508918541,11.615113805799794
32,176,0,271.8813344652605,21.756799101067678,12.288528844682515
32,176,2,258.63915430371975,24.012975634239172,12.438395411331822
32,176,4,247.9334811360226,27.54518327153695,12.64036772057475
32,176,6,249.91423156781275,25.61738590776154,12.042112421333213
32,176,7,248.70335910315202,24.899417989247944,11.650892635059135
32,176,8,248.30828368792177,24.137105074171238,11.38350823581653
32,176,10,241.38019078905614,18.80320291013491,11.102966249863286
32,176,12,227.7639418156764,17.123119780535184,11.064027356527
32,176,14,223.14223924731564,16.721611882143854,10.511789169814191
32,176,16,217.69861090548395,17.33914381565799,10.583935234299759
32,176,18,202.50363829261505,18.51987275141529,11.802779524445679
32,176,20,198.30631423403102,20.792406264897785,12.966320176985262
32,178,-10,314.21808850768025,17.943961144480383,10.701927297895212
32,178,-8,312.02560681718836,19.520062407238328,10.24726084460924
32,178,-6,307.08403010714994,20.73345443201932,9.997908075448331
32,178,-4,300.5107541282902,20.76906404210021,9.997593941693069
32,178,-2,291.02957296821785,21.105389523383092,10.487195039480058
32,178,0,279.56929592306875,21.641701414586425,11.51341721292071
32,178,2,263.7251937162214,24.982546332845775,12.40509536709625
32,178,4,258.61992203798036,26.740508211628487,11.995807609978801
32,178,6,264.1382832145431,25.3348082767115,10.698066583483197
32,178,7,262.30943853785936,23.875575218846528,10.616101575011786
32,178,8,262.15500326845034,22.561764687644924,10.453204102350663
32,178,10,257.2342852668545,18.473448826992687,10.226504060674516
32,178,12,247.84048708288682,17.480349730527283,10.099600838609858
32,178,14,241.87745846530385,17.098792275663545,9.855047860747755
32,178,16,234.1035563843805,18.10418669268507,10.261914318395025
32,178,18,215.5101712669145,19.383930465107206,11.605382522610556
32,178,20,212.4751215147195,21.728720480229182,12.65136246842474
32,180,-10,314.59389429869043,17.929878692711114,11.116435274107168
32,180,-8,313.2732734022082,19.770687009719428,10.579091210120982
32,180,-6,308.91956272083945,21.654350336564463,10.083622593055578
32,180,-4,302.2488613580764,22.42885354330981,9.61711781337964
32,180,-2,298.7355412139393,23.058652729535506,9.410135956812747
32,180,0,296.3013253833437,24.322246585912097,9.72324340750272
32,180,2,289.0228457801194,26.586107293161366,10.037873878957523
32,180,4,282.93916028258775,27.177008960198705,10.145998976263352
32,180,6,280.48879148554477,26.59675111531547,9.825488501343623
32,180,7,279.16846634784474,23.968537813091825,10.002781284502781
32,180,8,277.1686388678648,22.11783102965892,9.891448070409076
32,180,10,267.1383130433024,18.558746939011826,9.84407445198077
32,180,12,259.3552772657026,17.890404903662116,9.586887860317082
32,180,14,251.84540216490186,18.226119791139528,9.708442527447707
32,180,16,242.43020708892934,19.39630660607952,10.336339533461524
32,180,18,224.29779543776428,21.085268660679056,11.991601212776583
32,180,20,222.2870787734662,22.827183245455803,12.313203304228997
32,182,-10,315.5304159336366,17.690131002768126,11.447637874422243
32,182,-8,314.31224996451175,20.02953523560009,10.968092375576989
32,182,-6,310.23127486781675,22.167503355020834,10.451772589076224
32,182,-4,303.9219458727244,22.563271238117487,9.893523366879073
32,182,-2,298.32350868277433,23.56304621592186,9.507676527644243
32,182,0,297.9817726141237,24.05993107774808,9.697559400563351
32,182,2,293.48683020584787,25.66335872316608,9.523526775818212
32,182,4,290.31024181731203,26.04680267339585,9.605199000300932
32,182,6,289.28755669831605,26.440208931369565,9.45906110747908
32,182,7,287.3871635538397,24.722574002794993,9.579346806007146
32,182,8,286.1559587949635,22.430866000232857,9.651494936044935
32,182,10,273.59807565576614,18.73461120452698,9.611483208995473
32,182,12,261.8248498142249,18.559427870350767,9.457406305224893
32,182,14,255.80375900572963,19.436625780674863,9.759876378361184
32,182,16,242.37209489460912,21.368170723780842,10.889321915880743
32,182,18,228.18211968053376,23.30601451943632,12.196137915585288
32,182,20,230.28326879452106,23.898629312297828,11.499268197227106
32,184,-10,317.0356343988516,17.46248011889935,11.751103210596797
32,184,-8,315.3206192982165,19.665209167645305,11.34703323280009
32,184,-6,310.8449120662775,21.428543406464126,10.82112427240619
32,184,-4,304.89198311188267,21.98857080743697,10.304733469680366
32,184,-2,299.2194861937294,22.962214181405002,9.8686105082645
32,184,0,295.52765336335915,23.583705145562995,9.815922240144978
32,184,2,291.64691579456616,24.591531997154657,9.86710841224403
32,184,4,294.0614901341589,24.958333850263244,9.718729938721294
32,184,6,292.0872603459116,25.666489304566067,9.784141737570412
32,184,7,292.2891437009529,25.057235854710022,9.909889469971972
32,184,8,287.5983169652691,22.507907283282975,9.90271838499785
32,184,10,276.6191730913736,19.271823982569856,9.711759096211631
32,184,12,266.72669888093696,19.56278939865652,9.656015299730713
32,184,14,259.4941958110431,21.08405796785741,10.013071730959762
32,184,16,245.2395682838072,22.889185037239624,11.339821586346133
32,184,18,235.75220717348753,24.508617770488325,11.593543187671724
32,184,20,237.24924668091316,24.454842502379897,10.387440895844867
32,186,-10,319.02108575910836,17.56066876402661,11.983064870914228
32,186,-8,316.3917318280215,19.15334027066578,11.650002583086303
32,186,-6,311.5180304609249,20.63545415219255,11.233571967136982
32,186,-4,304.73908275002265,21.23738010427443,10.698547748417125
32,186,-2,299.5229794873309,21.97238432365788,10.323615781061674
32,186,0,295.4050479526719,22.92569659381207,10.053559075677661
32,186,2,293.8562009412305,23.933144163925967,10.055817291869815
32,186,4,292.5559014446346,24.93807666717199,10.085200154654977
32,186,6,295.57562777578096,25.688747748632338,10.103011305347975
32,186,7,293.65021152562963,24.629438027717892,10.07855571862509
32,186,8,285.6435807318578,21.850416675882244,10.065971339546746
32,186,10,275.81543197833196,20.28640167758725,9.76880057633577
32,186,12,268.084913115971,21.050524408761444,9.86564445602176
32,186,14,263.60854221242437,21.933813375171027,10.50713513370623
32,186,16,250.29401629559658,23.488070020387887,11.258323072282996
32,186,18,244.64554623731726,24.526564533755884,10.473859056190035
32,186,20,245.413184436653,23.934282103240324,9.509183896066391
32,188,-10,321.1380974928097,17.50638063855584,12.074767609693716
32,188,-8,318.1733680562434,18.90671251354555,11.855483987343158
32,188,-6,312.11771434282133,19.232864048707107,11.50381120108979
32,188,-4,305.51456099753347,20.04705534070855,11.12445708867598
32,188,-2,300.56217384062376,20.869504056833577,10.697651144899128
32,188,0,296.687051038458,21.681774500627256,10.355407549858437
32,188,2,295.31349966672457,22.967434629723392,10.251548860680435
32,188,4,294.69063273903964,24.931293310236363,10.401041730450697
32,188,6,294.293736779451,25.291802097318016,10.493152416749922
32,188,7,289.95875076562737,24.008305625868267,10.066081299594982
32,188,8,285.9711587014733,22.819962723026872,9.868464719262331
32,188,10,279.1174800339899,22.068014124538934,9.856197234107322
32,188,12,272.27749347440334,22.4294101133451,10.112528069875193
32,188,14,263.6667634745598,23.098187918426643,10.662882894600115
32,188,16,253.78609474379206,24.904409780565302,10.387660453477954
32,188,18,250.59870060489257,24.982523400325302,9.423363261952469
32,188,20,251.58629533562052,23.249808033825378,9.148549968212725
32,190,-10,322.93478802909505,17.40121592436938,12.044612311730837
32,190,-8,319.617217398803,18.66626356894534,11.963567965552532
32,190,-6,313.86282429300593,18.661611966811975,11.781315505821116
32,190,-4,306.9849233293704,19.396442018180082,11.449530410577143
32,190,-2,302.69558683199074,20.36558353567777,11.09070173493849
32,190,0,299.2836665516694,21.286083112941434,10.759849440347837
32,190,2,297.0753888887809,22.65293903079587,10.515278700366254
32,190,4,295.8945213652459,24.766384931829,10.706519284901738
32,190,6,295.1293361229089,25.24335832237392,10.553648800449219
32,190,7,294.04368450743186,24.673041989653264,10.375386539201198
32,190,8,292.4381834821252,24.43328801278723,10.312631665754013
32,190,10,283.8310640727725,23.079581841421216,10.107332873475965
32,190,12,275.5821516270972,23.335687623932678,10.06236937936453
32,190,14,268.7686410253581,24.644231609977187,10.057701543625795
32,190,16,262.49730245717234,25.931660909122918,9.387574160645604
32,190,18,261.24157620772996,24.83475743944435,9.143326218125953
32,190,20,260.3357668772529,22.816177264067584,9.21375360249398
34,170,-10,317.18419382712403,14.521383965299224,11.34688498693382
34,170,-8,320.1937921586256,14.985197287059922,11.448231220570722
34,170,-6,305.96206069981946,14.366574231868917,9.968928888838455
34,170,-4,305.8721084524053,17.915142288220878,9.769074019489413
34,170,-2,317.1012542706212,21.44891702323239,9.13692700720036
34,170,0,304.80778341217007,22.767255949628904,9.760292657433416
34,170,2,274.6599682589216,25.33084533010529,10.012426576077203
34,170,4,249.95069051827647,26.897996459833088,9.94961182787628
34,170,6,233.45066653490215,28.000185516575193,10.09604747127062
34,170,7,233.65814442066747,27.758944275418322,10.065865439939435
34,170,8,224.30217052446127,29.047565328497242,10.120697322556627
34,170,10,216.02907701111218,30.673443593576753,10.224648829469087
34,170,12,201.5218514076859,30.797586800377797,10.472313640947277
34,170,14,197.8542044843692,30.132645469418033,11.031371635929084
34,170,16,190.300406538984,28.858061390230212,10.502890370018036
34,170,18,191.70710419949185,26.70704432270709,9.585555640506978
34,170,20,180.753495014861,26.099390509907437,8.933384236359869
34,172,-10,312.9707522487641,14.262010580075684,11.071157793457811
34,172,-8,314.71305263972977,14.608012662836476,11.063837395189452
34,172,-6,306.76485422512144,13.888249274699819,10.126200464632927
34,172,-4,306.72797259192953,18.006490210107177,9.89697785033636
34,172,-2,319.67232445489475,21.936588587944314,9.400694403197052
34,172,0,308.0970623695767,24.3031992798881,9.617208297000976
34,172,2,284.18096267861466,25.850879092837037,10.27678171670394
34,172,4,266.2104878284267,28.405929220479788,10.38078821279652
34,172,6,250.38317412406968,30.81680003656945,10.418682559632323
34,172,7,243.16340965856173,32.31527060519299,10.575456013967841
34,172,8,237.44206842189524,33.71344780799503,10.664184421742158
34,172,10,239.62607661909317,33.98745519861735,10.789478777469272
34,172,12,222.58493943722482,32.22309770388886,10.755941499700214
34,172,14,215.5332809116091,28.70976765464798,10.559882707308097
34,172,16,214.3035729811395,28.794865702906055,10.03607916279116
34,172,18,208.88033987509405,26.74564024119963,9.306131779037646
34,172,20,189.05330190099136,26.048875318898748,8.773173365661586
34,174,-10,308.5609583520742,13.988345627571098,10.764058207794058
34,174,-8,311.8840702343842,14.480757276631492,10.885623606818974
34,174,-6,307.1491264820404,14.102139623203882,10.220051446744376
34,174,-4,308.85063090624857,18.028693916200577,10.081525012595682
34,174,-2,321.1202500593059,22.352583546542323,9.47523504224127
34,174,0,315.78881928458327,25.296635349055244,9.771647270564904
34,174,2,305.8868962457942,27.99154991951551,10.049332146258015
34,174,4,289.13204178410547,28.844992805566374,10.966753477099143
34,174,6,279.3312970225403,33.26880153732472,10.94898332916581
34,174,7,279.3513725700222,32.63431171999911,10.853675547369598
34,174,8,273.55479479230394,34.10054358054264,10.662208533419658
34,174,10,258.0962208230298,32.84584105610121,10.480573931404308
34,174,12,238.56409729053874,30.223562918660456,10.347414986587456
34,174,14,229.96873729527056,27.69916773038443,10.252129882856337
34,174,16,231.2194242598631,28.913926786213686,9.631462634957444
34,174,18,214.51035507274426,27.156997711546488,8.97370940304718
34,174,20,193.1159139257722,27.203626449090994,9.037052123097038
34,176,-10,306.25715870589505,13.97568972921364,10.613653942501903
34,176,-8,308.0350473317407,14.282547646412656,10.611788079840869
34,176,-6,309.32295432597266,14.309237784006793,10.35191274413139
34,176,-4,312.58329498318733,18.94891425753243,10.362673492861976
34,176,-2,317.01734538376013,23.168535293575133,10.213669242439087
34,176,0,320.11649764881355,27.145181349070125,9.579178061480112
34,176,2,313.98673854079334,30.440480154115036,9.908775061087523
34,176,4,305.3846452428972,34.199549096860416,10.083209006076126
34,176,6,295.2784922316205,37.23776006576803,10.3066555796051
34,176,7,289.2013687719316,36.5396682501248,10.447559194779364
34,176,8,284.3757122186866,36.48488282395531,10.631350083854716
34,176,10,266.4836383788121,31.072605756474832,10.23570314887255
34,176,12,248.22523865812158,28.562157060005582,10.122660857920943
34,176,14,239.37137837314935,27.82067544397211,9.802963161008885
34,176,16,238.8865402922508,29.360661009290133,9.069998393262017
34,176,18,213.993107091286,27.239219729365693,8.686647973160435
34,176,20,197.5558798792757,28.65224997106805,9.408333450444998
34,178,-10,304.1843685745873,13.862400820072148,10.46424472234628
34,178,-8,305.98373053772065,14.130630850168611,10.459209430544277
34,178,-6,315.9046355566602,16.31834824210577,10.812441892196762
34,178,-4,316.08985538665627,18.655920835112664,10.65202964787402
34,178,-2,319.5479613681095,22.598931420238948,10.555539845211467
34,178,0,322.1671035929069,27.687572295664612,9.997909000363364
34,178,2,318.0668497423228,32.29673029010877,9.787679501504881
34,178,4,311.68566741524813,37.47442953823853,9.97577542638263
34,178,6,301.01051895183195,37.81219227464795,10.313178770043722
34,178,7,294.77921942953253,35.604580617901014,10.3925045907383
34,178,8,289.01074453169184,35.156652155517826,10.289454162256362
34,178,10,274.6991972457198,29.51786420156142,10.189621957340147
34,178,12,261.34454558714356,28.140232155002437,10.137088335668388
34,178,14,250.19945479525822,28.51588336663436,9.433537246406459
34,178,16,238.21111947522814,28.98427042708563,8.665557503536172
34,178,18,214.4138232900602,28.801949453106957,8.655819900915919
34,178,20,202.34094470151754,30.591112737625533,9.95827124611859
34,180,-10,305.2506574707974,13.854190370118143,10.53627041947061
34,180,-8,314.51680767850434,14.230755465336012,10.9217006593234
34,180,-6,316.4517882032227,14.905120357199092,10.875662136638093
34,180,-4,319.63422006808787,18.594666945558963,10.927733934059152
34,180,-2,323.0057784718559,24.35473094789021,10.779274932166167
34,180,0,320.7950310483336,31.481442574197242,10.027451889331056
34,180,2,317.4317917995414,36.563586212286516,9.996619142325988
34,180,4,313.5357596390939,35.77108093606232,9.927129499976061
34,180,6,306.70128582531436,35.21750054904564,10.116211125399598
34,180,7,299.17190837439995,33.32743731768961,10.240583591810687
34,180,8,293.6008703893794,32.52689043624374,10.144017836473363
34,180,10,283.0716454762292,29.358635632627447,10.435678751586575
34,180,12,270.51254405015027,28.983461730768195,9.9567242027439
34,180,14,255.7137475946516,29.90024971582453,9.100453438451488
34,180,16,236.55964288704124,29.895106729506313,8.527671218427741
34,180,18,213.63352701738938,31.546154678892123,9.07564729805956
34,180,20,204.44598922113755,32.15393950088247,10.959773440740998
34,182,-10,308.7515058221586,14.112823934910669,10.769430400215885
34,182,-8,316.0366128724111,14.605362529483358,11.069684277572577
34,182,-6,319.5145373370589,15.181172295618781,11.11381242153251
34,182,-4,322.6091234990436,18.734556336201507,11.173661128544747
34,182,-2,325.8411334556471,27.284117007822054,11.087813012325151
34,182,0,321.1445093483415,32.034315332956446,10.594206572873183
34,182,2,317.4787687546471,34.45536944663496,10.316486730909386
34,182,4,310.28728224684727,34.927028067711646,9.93497453973526
34,182,6,304.1810746347913,34.09749498519769,9.979133636435247
34,182,7,297.44339124991365,31.145770429037533,10.221747748314028
34,182,8,288.52591533029107,28.94903943099803,10.325024398834126
34,182,10,287.8781349569227,29.513158968041072,10.470754343665897
34,182,12,270.75042881347906,29.497959213213633,9.571800410295358
34,182,14,256.01920715968174,29.28158804564722,8.924889228944677
34,182,16,231.8684303778004,28.784533512058285,8.527641734858646
34,182,18,214.93325468838324,32.643181369706575,9.60538479724201
34,182,20,205.78472867018442,31.713502289445092,12.086025696555994
34,184,-10,314.58805588246076,14.448352074262193,11.168525573095707
34,184,-8,317.6631581416624,14.911493013426362,11.227239594222027
34,184,-6,324.2695754710438,17.40786146035323,11.5444885191049
34,184,-4,325.3739670724077,21.644954243166456,11.47794250399121
34,184,-2,323.90970254571516,27.294952684544562,11.266132236665426
34,184,0,322.0365150124268,30.26204802632692,10.848320249158958
34,184,2,318.09550383428405,33.11223356184816,10.44834391962378
34,184,4,312.1481525605939,33.814004742640826,10.066218070465169
34,184,6,302.5741330810972,33.01115713263945,10.046323767296734
34,184,7,296.7736477035613,30.657484665313092,10.221809494908367
34,184,8,289.84572936447614,29.0837053264015,10.503310632516271
34,184,10,285.3774461702274,28.74947901552084,10.165717693725906
34,184,12,270.6051268321848,29.028209267333068,9.448687120811814
34,184,14,248.75214555938555,27.749060235653115,8.886426373593004
34,184,16,230.03270433753258,28.954111392928514,8.77538314802608
34,184,18,219.8546792328495,31.48566025131519,10.209394806726351
34,184,20,213.2825319098713,29.746690829027507,12.539877179804403
34,186,-10,319.52044340825745,14.777104376635618,11.49163525287507
34,186,-8,321.29852256172836,15.14207843018202,11.482016469897564
34,186,-6,325.17247108154186,16.927929753539843,11.703906593476594
34,186,-4,325.01930486495195,21.0119837884095,11.667454164439594
34,186,-2,325.5253213943526,26.293040248126914,11.478389711429783
34,186,0,323.51546686373933,30.014690653738572,11.141442595616239
34,186,2,319.8778896400735,32.38555832104508,10.742574762427067
34,186,4,314.67148088418963,33.703533491574994,10.30984438316096
34,186,6,306.9815549610066,32.760909939636214,10.206426149088948
34,186,7,301.93502429747303,31.252648627590297,10.476473338433422
34,186,8,296.0518776181061,29.804348961864175,10.617387520946794
34,186,10,287.5356420458273,29.19724097706759,10.084017381402708
34,186,12,268.52403499256366,28.42298679625208,9.438245909821653
34,186,14,248.23861656110572,27.24436647270553,9.064247885906639
34,186,16,231.90642644662864,29.46464777842941,9.173257515745798
34,186,18,229.44655713373905,29.928854074338886,10.70473203987806
34,186,20,225.57010868248076,28.27084822093593,12.590562244125096
34,188,-10,322.6402698101887,14.961652430763579,11.720587369107967
34,188,-8,324.7906568458192,15.18044318937981,11.782580229310533
34,188,-6,326.2088626701411,16.212737051188732,11.789055408554407
34,188,-4,326.65126744933,20.001446523816668,11.799196036471164
34,188,-2,327.5760362266932,24.44223206851797,11.700689974024094
34,188,0,326.0023743031657,28.005055347516794,11.459849646605905
34,188,2,322.38116747613765,30.680803628197268,11.121291585009269
34,188,4,318.2292682362923,33.026859191682775,10.745076054831424
34,188,6,310.7964606263604,32.3493645882081,10.58735226596443
34,188,7,306.07852226514626,31.591804374463695,10.632027095050374
34,188,8,301.66890013811405,30.81684080210045,10.685472852698172
34,188,10,289.7152073538547,29.449946308744863,10.250800550210124
34,188,12,269.84227515182056,27.767983489702374,9.558489492860204
34,188,14,250.6667356532103,27.726226238647477,9.276678200401687
34,188,16,240.59083388787448,29.48337167332461,9.571482410003897
34,188,18,233.5390829907941,29.91618917724968,11.185121213244464
34,188,20,232.57310589903108,28.965461140278624,12.59639321389458
34,190,-10,322.2339956472531,15.11370183131751,11.991552281005552
34,190,-8,323.91132356346907,15.183092388207982,11.992148240082548
34,190,-6,326.43313864607126,15.331481864524408,11.913694240276575
34,190,-4,328.43668005472955,18.047202741035807,11.914592650377376
34,190,-2,329.6522824259806,22.21383528646383,11.850702457501061
34,190,0,328.5389244796993,25.725210729612208,11.699503199280523
34,190,2,325.4892188372778,28.81878058629977,11.444999621790775
34,190,4,321.0521458087402,31.831385230716688,11.145412255396227
34,190,6,315.24158268731946,31.872409046613058,10.850273823103418
34,190,7,311.183157848345,31.642334092088344,10.801413510100097
34,190,8,307.161225974501,31.816399794473362,10.783810880075073
34,190,10,294.6353583073433,29.66291830979264,10.585378360670587
34,190,12,277.7263015250402,27.64734642399576,10.118015833861701
34,190,14,260.69264141918325,28.021662537092926,9.651205410207153
34,190,16,250.89599893204922,29.598443658088684,9.817051038518379
34,190,18,244.770769304021,29.851407503050723,10.962140878335353
34,190,20,245.88241565676486,29.331713930331656,11.897879972546596
35,170,-10,273.6677461103789,14.776384797524365,8.959586409038195
35,170,-8,260.49410583196465,16.36077202131407,9.630032958365145
35,170,-6,242.90222232776352,16.796212421259344,9.753210759348061
35,170,-4,222.11521142057393,17.240781926335373,10.071786957865124
35,170,-2,206.3103906172112,19.140845468707347,9.319019298358935
35,170,0,233.51754607276573,19.144084292555302,8.594746075830637
35,170,2,237.1860853622476,21.2480557056334,8.77415958107295
35,170,4,249.93458732606507,24.320443993512736,8.303006696503056
35,170,6,251.26972566494905,23.07682870892687,8.527438251545858
35,170,7,252.27036963680015,21.976062609177138,8.69307953634255
35,170,8,249.84389114858863,19.83525501906007,8.746324757022744
35,170,10,251.22750848245187,16.482950021441457,8.83877632043068
35,170,12,249.52350803513482,16.49783343888397,8.84427126170527
35,170,14,249.47227895600025,18.120718458209403,8.97294385295977
35,170,16,254.986172018355,16.83300209853502,9.268647718301638
35,170,18,229.52138885395362,15.29798349507051,9.13630505763126
35,170,20,197.4963122116429,15.707075088169125,9.26887313839953
35,172,-10,268.82267922733223,18.84382375257941,10.104842777174825
35,172,-8,256.94460230174633,21.464919297675344,10.741550035770622
35,172,-6,247.5370718563076,22.92389631638739,11.199778532847555
35,172,-4,231.97246349249045,24.777685846309357,11.759786348336918
35,172,-2,212.26551404492162,27.150679493047665,9.969450551940291
35,172,0,234.17616028434082,24.975688561131058,8.792307182109754
35,172,2,241.74922719735275,24.648345359118874,8.536578399373221
35,172,4,249.09642319946374,23.40969738236502,8.608224990833275
35,172,6,252.89716250929035,21.149956574284626,9.08624378619426
35,172,7,255.38209119603266,20.738626274923398,8.716426777299437
35,172,8,253.96599887000374,20.027442627770153,8.560700747376801
35,172,10,251.46361965130086,17.70194261409957,8.820159401907322
35,172,12,248.1793785787619,19.373493025270296,8.836383264114184
35,172,14,253.36442519655444,18.889319408253407,9.282614617284208
35,172,16,263.1906545112411,16.51204928182173,9.353265689436052
35,172,18,239.6013891198208,14.739222402541655,9.455639247602178
35,172,20,199.2741955906954,15.024900868120065,9.563469608709001
35,174,-10,248.25890994923256,18.314871510821693,12.808934617824152
35,174,-8,230.0161320829967,20.605671551538897,13.159638264352834
35,174,-6,223.63040646283952,22.92202359232115,13.390535124629722
35,174,-4,216.18040953584637,22.571713433111245,12.273569330736612
35,174,-2,213.87309401536757,23.079514686990375,10.737022521658094
35,174,0,225.46601061188198,22.783550319981753,8.799319369842753
35,174,2,238.95317972909962,24.208467379467717,8.988530024712622
35,174,4,251.44660706040037,22.941245138387853,9.436433328438808
35,174,6,256.83491739077516,22.530235845281823,8.909167074271515
35,174,7,258.0224605779319,22.80365994190804,8.877354946515842
35,174,8,259.8390952781941,22.23085664514275,8.835673850659497
35,174,10,251.29145953559146,21.585796237221537,8.622328099163399
35,174,12,248.77298862673075,20.855234873900592,8.970896801851692
35,174,14,253.78359739660087,18.518804048874216,9.342121047987215
35,174,16,266.8613541217902,15.35196094117893,9.562502992279866
